date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_desc,station_clean,code_red
2022-06-02T00:00:00Z,23:26,Thursday,CASTLE FRANK STATION,SUAP,12,19,E,BD,5352,Assault / Patron Involved,CASTLE,Assault
2022-06-02T00:00:00Z,23:28,Thursday,EGLINTON STATION,MUTO,10,15,N,YU,5771,Misc. Transportation Other - Employee Non-Chargeable,EGLINTON,Misc.
2022-06-02T00:00:00Z,23:52,Thursday,SPADINA BD STATION,EUNT,7,14,E,BD,5148,Equipment - No Trouble Found,SPADINA,Equipment
2022-06-02T00:00:00Z,00:02,Thursday,SPADINA YUS STATION,PUOPO,5,10,S,YU,5641,OPTO (COMMS) Train Door Monitoring,SPADINA,OPTO
2022-06-02T00:00:00Z,00:10,Thursday,EGLINTON STATION,MUATC,0,0,S,YU,5506,ATC Project,EGLINTON,ATC
2022-06-02T00:00:00Z,00:27,Thursday,BLOOR STATION,MUIR,5,10,S,YU,5896,Injured or ill Customer (On Train) - Medical Aid Refused,BLOOR,Injured
2022-06-02T00:00:00Z,01:07,Thursday,WELLESLEY STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,WELLESLEY,Injured
2022-06-02T00:00:00Z,01:48,Thursday,BATHURST STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,BATHURST,Injured
2022-06-02T00:00:00Z,05:37,Thursday,DON MILLS STATION,MUSC,0,0,W,SHP,6191,Miscellaneous Speed Control,DON,Miscellaneous
2022-06-02T00:00:00Z,07:11,Thursday,LESLIE STATION,EUSC,0,0,W,SHP,6176,Speed Control Equipment,LESLIE,Speed
2022-06-02T00:00:00Z,13:03,Thursday,SHEPPARD-YONGE STATION,EUTRD,5,10,E,SHP,6141,TR Cab Doors,SHEPPARD-YONGE,TR
2022-06-03T00:00:00Z,06:08,Friday,KEELE STATION,MUSC,0,0,W,BD,5066,Miscellaneous Speed Control,KEELE,Miscellaneous
2022-06-03T00:00:00Z,15:00,Friday,MCCOWAN STATION,MRO,0,0,NA,SRT,0,Miscellaneous Other,MCCOWAN,Miscellaneous
2022-06-03T00:00:00Z,06:29,Friday,WILSON STATION,MUATC,3,6,S,YU,5846,ATC Project,WILSON,ATC
2022-06-03T00:00:00Z,17:04,Friday,SCARBOROUGH CTR STATIO,MRUIR,0,0,NA,SRT,0,Injured or ill Customer (On Train) - Medical Aid Refused,SCARBOROUGH,Injured
2022-06-03T00:00:00Z,06:50,Friday,KEELE STATION,PUTWZ,18,0,W,BD,5252,Work Zone Problems - Track,KEELE,Work
2022-06-03T00:00:00Z,20:56,Friday,LAWRENCE EAST STATION,SRDP,0,0,NA,SRT,0,Disorderly Patron,LAWRENCE,Disorderly
2022-06-03T00:00:00Z,07:19,Friday,FINCH STATION,MUSC,0,0,S,YU,5951,Miscellaneous Speed Control,FINCH,Miscellaneous
2022-06-03T00:00:00Z,21:29,Friday,KENNEDY SRT STATION,MRO,0,0,NA,SRT,0,Miscellaneous Other,KENNEDY,Miscellaneous
2022-06-03T00:00:00Z,07:26,Friday,FINCH STATION,EUSC,0,0,N,YU,5756,Speed Control Equipment,FINCH,Speed
2022-06-03T00:00:00Z,07:35,Friday,EGLINTON STATION,MUSC,0,0,N,YU,5466,Miscellaneous Speed Control,EGLINTON,Miscellaneous
2022-06-03T00:00:00Z,07:36,Friday,FINCH STATION,TUSC,0,0,S,YU,5991,Operator Overspeeding,FINCH,Operator Overspeeding
2022-06-03T00:00:00Z,08:13,Friday,VAUGHAN MC STATION,EUBO,3,6,S,YU,5681,Body,VAUGHAN,Body
2022-06-03T00:00:00Z,08:19,Friday,HIGHWAY 407 STATION,EUBO,3,6,S,YU,5681,Body,HIGHWAY,Body
2022-06-03T00:00:00Z,08:26,Friday,ST GEORGE YUS STATION,PUOPO,0,0,N,YU,5991,OPTO (COMMS) Train Door Monitoring,ST GEORGE,OPTO
2022-06-03T00:00:00Z,08:28,Friday,SPADINA YUS STATION,PUOPO,3,6,N,YU,5991,OPTO (COMMS) Train Door Monitoring,SPADINA,OPTO
2022-06-03T00:00:00Z,08:29,Friday,COLLEGE STATION,SUDP,4,7,S,YU,5646,Disorderly Patron,COLLEGE,Disorderly
2022-06-03T00:00:00Z,08:37,Friday,MAIN STREET STATION,MUD,6,10,W,BD,5146,Door Problems - Passenger Related,MAIN,Door
2022-06-03T00:00:00Z,09:12,Friday,UNION STATION,SUO,14,17,N,YU,5856,Passenger Other,UNION,Passenger
2022-06-03T00:00:00Z,09:53,Friday,ST CLAIR WEST STATION,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident,ST CLAIR,Escalator/Elevator
2022-06-03T00:00:00Z,10:24,Friday,UNION STATION,MUPAA,0,0,N,YU,5716,Passenger Assistance Alarm Activated - No Trouble Found,UNION,Passenger
2022-06-03T00:00:00Z,11:00,Friday,SHERBOURNE STATION,SUDP,0,0,W,BD,5159,Disorderly Patron,SHERBOURNE,Disorderly
2022-06-03T00:00:00Z,11:09,Friday,DUNDAS STATION,MUPR1,109,112,S,YU,5381,Priority One - Train in Contact With Person,DUNDAS,Priority
2022-06-03T00:00:00Z,11:50,Friday,KENNEDY BD STATION,MUI,4,8,W,BD,5252,Injured or ill Customer (On Train) - Transported,KENNEDY,Injured
2022-06-03T00:00:00Z,12:44,Friday,FINCH STATION,MUSC,0,0,S,YU,5801,Miscellaneous Speed Control,FINCH,Miscellaneous
2022-06-03T00:00:00Z,12:57,Friday,BATHURST STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,BATHURST,Injured
2022-06-03T00:00:00Z,13:58,Friday,ISLINGTON STATION,MUI,5,9,W,BD,5242,Injured or ill Customer (On Train) - Transported,ISLINGTON,Injured
2022-06-03T00:00:00Z,14:34,Friday,PAPE STATION,SUDP,3,7,W,BD,5026,Disorderly Patron,PAPE,Disorderly
2022-06-03T00:00:00Z,14:48,Friday,SPADINA BD STATION,SUDP,8,12,E,BD,5264,Disorderly Patron,SPADINA,Disorderly
2022-06-03T00:00:00Z,14:49,Friday,LAWRENCE STATION,SUO,0,0,N,YU,5536,Passenger Other,LAWRENCE,Passenger
2022-06-03T00:00:00Z,15:35,Friday,EGLINTON STATION,MUPLB,7,10,N,YU,5736,Fire/Smoke Plan B - Source TTC,EGLINTON,Fire/Smoke
2022-06-03T00:00:00Z,15:51,Friday,SHEPPARD WEST STATION,PUOPO,5,8,S,YU,0,OPTO (COMMS) Train Door Monitoring,SHEPPARD,OPTO
2022-06-03T00:00:00Z,16:01,Friday,SHEPPARD WEST STATION,PUOPO,6,9,S,YU,6006,OPTO (COMMS) Train Door Monitoring,SHEPPARD,OPTO
2022-06-03T00:00:00Z,16:44,Friday,FINCH STATION,EUSC,0,0,NA,YU,5866,Speed Control Equipment,FINCH,Speed
2022-06-03T00:00:00Z,17:02,Friday,GREENWOOD STATION,SUDP,0,0,W,BD,5071,Disorderly Patron,GREENWOOD,Disorderly
2022-06-03T00:00:00Z,17:06,Friday,WILSON STATION,EUDO,5,8,S,YU,5991,Door Problems - Faulty Equipment,WILSON,Door
2022-06-03T00:00:00Z,17:16,Friday,HIGH PARK STATION,SUDP,3,7,W,BD,5102,Disorderly Patron,HIGH,Disorderly
2022-06-03T00:00:00Z,17:27,Friday,DUFFERIN STATION,SUAP,0,0,NA,BD,0,Assault / Patron Involved,DUFFERIN,Assault
2022-06-03T00:00:00Z,18:19,Friday,WILSON STATION,MUCL,3,6,S,YU,5761,Divisional Clerk Related,WILSON,Divisional
2022-06-03T00:00:00Z,18:36,Friday,FINCH WEST STATION,PUOPO,3,6,N,YU,5931,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-06-03T00:00:00Z,19:13,Friday,ST CLAIR WEST STATION,PUOPO,3,6,N,YU,5991,OPTO (COMMS) Train Door Monitoring,ST CLAIR,OPTO
2022-06-03T00:00:00Z,19:20,Friday,EGLINTON WEST STATION,PUOPO,16,19,N,YU,5991,OPTO (COMMS) Train Door Monitoring,EGLINTON,OPTO
2022-06-03T00:00:00Z,19:42,Friday,ROSEDALE STATION,SUAP,12,15,N,YU,5746,Assault / Patron Involved,ROSEDALE,Assault
2022-06-03T00:00:00Z,20:15,Friday,SPADINA BD STATION,PUMST,0,0,NA,BD,0,Station Stairway Incident,SPADINA,Station
2022-06-03T00:00:00Z,20:45,Friday,CHESTER STATION,MUPAA,3,10,E,BD,5297,Passenger Assistance Alarm Activated - No Trouble Found,CHESTER,Passenger
2022-06-03T00:00:00Z,21:04,Friday,QUEEN STATION,MUPAA,4,7,S,YU,5816,Passenger Assistance Alarm Activated - No Trouble Found,QUEEN,Passenger
2022-06-03T00:00:00Z,21:14,Friday,BLOOR STATION,SUAE,0,0,N,YU,0,Assault / Employee Involved,BLOOR,Assault
2022-06-03T00:00:00Z,22:30,Friday,DAVISVILLE STATION,EUTRD,5,10,S,YU,5761,TR Cab Doors,DAVISVILLE,TR
2022-06-03T00:00:00Z,22:32,Friday,YORKDALE STATION,MUPAA,0,0,N,YU,5656,Passenger Assistance Alarm Activated - No Trouble Found,YORKDALE,Passenger
2022-06-03T00:00:00Z,22:33,Friday,EGLINTON STATION,SUAE,0,0,S,YU,5521,Assault / Employee Involved,EGLINTON,Assault
2022-06-03T00:00:00Z,22:38,Friday,WELLESLEY STATION,MUIR,0,0,N,YU,5936,Injured or ill Customer (On Train) - Medical Aid Refused,WELLESLEY,Injured
2022-06-03T00:00:00Z,23:00,Friday,JANE TO OSSINGTON STAT,MUO,0,0,NA,BD,0,Miscellaneous Other,JANE,Miscellaneous
2022-06-03T00:00:00Z,23:07,Friday,DUFFERIN STATION,SUAP,0,0,NA,BD,0,Assault / Patron Involved,DUFFERIN,Assault
2022-06-03T00:00:00Z,23:18,Friday,ST GEORGE BD STATION,SUDP,0,0,E,BD,5267,Disorderly Patron,ST GEORGE,Disorderly
2022-06-03T00:00:00Z,00:33,Friday,HIGHWAY 407 STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,HIGHWAY,Injured
2022-06-03T00:00:00Z,01:20,Friday,FINCH WEST STATION,MUSAN,5,10,S,YU,5391,Unsanitary Vehicle,FINCH,Unsanitary
2022-06-03T00:00:00Z,01:30,Friday,ST GEORGE YUS STATION,SUAE,7,12,S,YU,5661,Assault / Employee Involved,ST GEORGE,Assault
2022-06-03T00:00:00Z,01:40,Friday,WILSON STATION,MUIS,0,0,S,YU,5754,Injured or ill Customer (In Station) - Transported,WILSON,Injured
2022-06-03T00:00:00Z,21:52,Friday,BAYVIEW STATION,MUNCA,0,0,NA,SHP,0,NA,BAYVIEW,NA
2022-06-04T00:00:00Z,02:23,Saturday,VAUGHAN MC STATION,SUDP,0,0,S,YU,0,Disorderly Patron,VAUGHAN,Disorderly
2022-06-04T00:00:00Z,22:00,Saturday,KENNEDY SRT STATION TO,MRO,0,0,NA,SRT,0,Miscellaneous Other,KENNEDY,Miscellaneous
2022-06-04T00:00:00Z,05:55,Saturday,UNION STATION,MUO,8,0,N,YU,5761,Miscellaneous Other,UNION,Miscellaneous
2022-06-04T00:00:00Z,06:00,Saturday,JANE TO OSSINGTON STAT,MUO,0,0,NA,BD,0,Miscellaneous Other,JANE,Miscellaneous
2022-06-04T00:00:00Z,06:20,Saturday,EGLINTON STATION,MUIRS,0,0,S,YU,5661,Injured or ill Customer (In Station) - Medical Aid Refused,EGLINTON,Injured
2022-06-04T00:00:00Z,06:29,Saturday,SHEPPARD STATION,SUDP,3,9,N,YU,5761,Disorderly Patron,SHEPPARD,Disorderly
2022-06-04T00:00:00Z,06:58,Saturday,EGLINTON WEST STATION,SUDP,5,11,N,YU,5666,Disorderly Patron,EGLINTON,Disorderly
2022-06-04T00:00:00Z,07:24,Saturday,FINCH STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,FINCH,Injured
2022-06-04T00:00:00Z,08:23,Saturday,FINCH STATION,EUSC,0,0,S,YU,5646,Speed Control Equipment,FINCH,Speed
2022-06-04T00:00:00Z,10:04,Saturday,DONLANDS STATION,MUD,0,0,W,BD,5328,Door Problems - Passenger Related,DONLANDS,Door
2022-06-04T00:00:00Z,10:41,Saturday,BLOOR STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,BLOOR,Injured
2022-06-04T00:00:00Z,11:07,Saturday,ST GEORGE YUS STATION,MUSAN,10,14,S,YU,5451,Unsanitary Vehicle,ST GEORGE,Unsanitary
2022-06-04T00:00:00Z,11:47,Saturday,LAWRENCE WEST STATION,EUBK,5,11,S,YU,5486,Brakes,LAWRENCE,Brakes
2022-06-04T00:00:00Z,14:28,Saturday,FINCH WEST STATION,PUOPO,14,23,N,YU,5981,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-06-04T00:00:00Z,14:47,Saturday,FINCH WEST STATION,PUOPO,0,0,N,YU,5886,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-06-04T00:00:00Z,15:08,Saturday,DUNDAS STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,DUNDAS,Injured
2022-06-04T00:00:00Z,15:18,Saturday,FINCH WEST STATION,PUOPO,9,18,N,YU,5981,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-06-04T00:00:00Z,16:01,Saturday,WARDEN STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,WARDEN,Injured
2022-06-04T00:00:00Z,16:06,Saturday,ROSEDALE STATION,MUPAA,0,0,S,YU,5411,Passenger Assistance Alarm Activated - No Trouble Found,ROSEDALE,Passenger
2022-06-04T00:00:00Z,16:22,Saturday,DONLANDS STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,DONLANDS,Injured
2022-06-04T00:00:00Z,16:31,Saturday,SHEPPARD WEST STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,SHEPPARD,Injured
2022-06-04T00:00:00Z,16:50,Saturday,KING STATION,MUPAA,0,0,N,YU,5861,Passenger Assistance Alarm Activated - No Trouble Found,KING,Passenger
2022-06-04T00:00:00Z,16:54,Saturday,UNION STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,UNION,Injured
2022-06-04T00:00:00Z,16:54,Saturday,OSGOODE STATION,MUIE,0,0,NA,YU,0,Injured Employee,OSGOODE,Injured
2022-06-04T00:00:00Z,17:08,Saturday,OSSINGTON STATION,MUNCA,0,0,NA,BD,0,NA,OSSINGTON,NA
2022-06-04T00:00:00Z,17:18,Saturday,JANE STATION,MUPAA,0,0,W,BD,5128,Passenger Assistance Alarm Activated - No Trouble Found,JANE,Passenger
2022-06-04T00:00:00Z,17:43,Saturday,EGLINTON STATION,SUAP,0,0,NA,YU,0,Assault / Patron Involved,EGLINTON,Assault
2022-06-04T00:00:00Z,18:11,Saturday,ROSEDALE STATION,SUDP,3,8,S,YU,5871,Disorderly Patron,ROSEDALE,Disorderly
2022-06-04T00:00:00Z,18:18,Saturday,WILSON STATION,TUO,5,9,N,YU,5886,Transportation Department - Other,WILSON,Transportation
2022-06-04T00:00:00Z,18:23,Saturday,OSSINGTON STATION,MUIS,0,0,W,BD,0,Injured or ill Customer (In Station) - Transported,OSSINGTON,Injured
2022-06-04T00:00:00Z,18:24,Saturday,KING STATION,SUDP,3,8,S,YU,5871,Disorderly Patron,KING,Disorderly
2022-06-04T00:00:00Z,18:36,Saturday,FINCH STATION,TUNOA,7,14,S,YU,0,No Operator Immediately Available,FINCH,No Operator
2022-06-04T00:00:00Z,18:59,Saturday,KIPLING STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,KIPLING,Injured
2022-06-04T00:00:00Z,19:01,Saturday,KENNEDY BD STATION,MUIR,7,14,W,BD,5060,Injured or ill Customer (On Train) - Medical Aid Refused,KENNEDY,Injured
2022-06-04T00:00:00Z,19:17,Saturday,YONGE BD STATION,MUI,7,14,W,BD,5345,Injured or ill Customer (On Train) - Transported,YONGE,Injured
2022-06-04T00:00:00Z,20:00,Saturday,EGLINTON STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,EGLINTON,Injured
2022-06-04T00:00:00Z,20:29,Saturday,PIONEER VILLAGE STATIO,SUO,5,12,S,YU,5896,Passenger Other,PIONEER,Passenger
2022-06-04T00:00:00Z,21:09,Saturday,JANE STATION,MUPAA,0,0,W,BD,5128,Passenger Assistance Alarm Activated - No Trouble Found,JANE,Passenger
2022-06-04T00:00:00Z,22:11,Saturday,YONGE BD STATION,MUDD,5,12,E,BD,5062,Door Problems - Debris Related,YONGE,Door
2022-06-04T00:00:00Z,22:52,Saturday,BLOOR STATION,MUO,0,0,NA,YU,0,Miscellaneous Other,BLOOR,Miscellaneous
2022-06-04T00:00:00Z,22:59,Saturday,JANE STATION,MUPAA,5,12,W,BD,5128,Passenger Assistance Alarm Activated - No Trouble Found,JANE,Passenger
2022-06-04T00:00:00Z,00:05,Saturday,CHRISTIE STATION,MUO,0,0,NA,BD,0,Miscellaneous Other,CHRISTIE,Miscellaneous
2022-06-04T00:00:00Z,00:20,Saturday,DUPONT STATION,SUEAS,14,21,S,YU,5616,Emergency Alarm Station Activation,DUPONT,Emergency
2022-06-04T00:00:00Z,00:31,Saturday,LAWRENCE STATION,SUDP,4,11,N,YU,5661,Disorderly Patron,LAWRENCE,Disorderly
2022-06-04T00:00:00Z,01:37,Saturday,BLOOR STATION,MUIRS,0,0,N,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,BLOOR,Injured
2022-06-04T00:00:00Z,01:48,Saturday,ROSEDALE STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,ROSEDALE,Disorderly
2022-06-04T00:00:00Z,11:38,Saturday,DON MILLS STATION,SUAP,0,0,NA,SHP,0,Assault / Patron Involved,DON,Assault
2022-06-05T00:00:00Z,02:28,Sunday,VAUGHAN MC STATION,SUDP,0,0,S,YU,5861,Disorderly Patron,VAUGHAN,Disorderly
2022-06-05T00:00:00Z,06:00,Sunday,JANE TO OSSINGTON STAT,MUO,0,0,NA,BD,0,Miscellaneous Other,JANE,Miscellaneous
2022-06-05T00:00:00Z,08:00,Sunday,WILSON STATION,MUO,0,0,NA,YU,0,Miscellaneous Other,WILSON,Miscellaneous
2022-06-05T00:00:00Z,08:50,Sunday,VICTORIA PARK STATION,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused,VICTORIA,Injured
2022-06-05T00:00:00Z,09:04,Sunday,FINCH STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,FINCH,Injured
2022-06-05T00:00:00Z,09:31,Sunday,EGLINTON STATION,MUSC,0,0,N,YU,5466,Miscellaneous Speed Control,EGLINTON,Miscellaneous
2022-06-05T00:00:00Z,09:51,Sunday,EGLINTON STATION,TUNOA,6,12,N,YU,6131,No Operator Immediately Available,EGLINTON,No Operator
2022-06-05T00:00:00Z,09:59,Sunday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5916,OPTO (COMMS) Train Door Monitoring,LAWRENCE,OPTO
2022-06-05T00:00:00Z,10:02,Sunday,GLENCAIRN STATION,PUOPO,4,10,S,YU,5916,OPTO (COMMS) Train Door Monitoring,GLENCAIRN,OPTO
2022-06-05T00:00:00Z,10:25,Sunday,LAWRENCE WEST STATION,EUBK,4,10,S,YU,5486,Brakes,LAWRENCE,Brakes
2022-06-05T00:00:00Z,10:43,Sunday,FINCH STATION,MUSC,0,0,S,YU,5796,Miscellaneous Speed Control,FINCH,Miscellaneous
2022-06-05T00:00:00Z,11:30,Sunday,OSSINGTON STATION,MUIR,3,10,W,BD,5250,Injured or ill Customer (On Train) - Medical Aid Refused,OSSINGTON,Injured
2022-06-05T00:00:00Z,12:32,Sunday,OSSINGTON STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,OSSINGTON,Injured
2022-06-05T00:00:00Z,12:49,Sunday,JANE STATION,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident,JANE,Escalator/Elevator
2022-06-05T00:00:00Z,12:52,Sunday,WILSON STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,WILSON,Injured
2022-06-05T00:00:00Z,13:07,Sunday,BATHURST STATION,SUDP,0,0,W,BD,5252,Disorderly Patron,BATHURST,Disorderly
2022-06-05T00:00:00Z,14:43,Sunday,YONGE BD STATION,SUO,0,0,NA,BD,0,Passenger Other,YONGE,Passenger
2022-06-05T00:00:00Z,15:12,Sunday,FINCH STATION,PUCSC,0,0,N,YU,6001,Signal Control Problem - Signals,FINCH,Signal
2022-06-05T00:00:00Z,15:14,Sunday,FINCH STATION,SUO,24,29,N,YU,5461,Passenger Other,FINCH,Passenger
2022-06-05T00:00:00Z,16:02,Sunday,OSSINGTON STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,OSSINGTON,Injured
2022-06-05T00:00:00Z,16:58,Sunday,BLOOR STATION,SUAE,0,0,NA,YU,0,Assault / Employee Involved,BLOOR,Assault
2022-06-05T00:00:00Z,17:25,Sunday,KENNEDY BD STATION,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported,KENNEDY,Injured
2022-06-05T00:00:00Z,17:31,Sunday,FINCH STATION,PUCSC,0,0,N,YU,5926,Signal Control Problem - Signals,FINCH,Signal
2022-06-05T00:00:00Z,17:46,Sunday,SPADINA YUS STATION,SUDP,5,10,S,YU,5846,Disorderly Patron,SPADINA,Disorderly
2022-06-05T00:00:00Z,18:04,Sunday,ST ANDREW STATION,MUIS,0,0,N,YU,5671,Injured or ill Customer (In Station) - Transported,ST ANDREW,Injured
2022-06-05T00:00:00Z,19:10,Sunday,EGLINTON STATION,MUIR,3,8,N,YU,5411,Injured or ill Customer (On Train) - Medical Aid Refused,EGLINTON,Injured
2022-06-05T00:00:00Z,19:58,Sunday,BLOOR STATION,SUAP,4,8,S,YU,5416,Assault / Patron Involved,BLOOR,Assault
2022-06-05T00:00:00Z,20:07,Sunday,DUNDAS STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,DUNDAS,Injured
2022-06-05T00:00:00Z,20:35,Sunday,YONGE BD STATION,MUIS,0,0,E,BD,0,Injured or ill Customer (In Station) - Transported,YONGE,Injured
2022-06-05T00:00:00Z,20:44,Sunday,DONLANDS STATION,SUDP,0,0,E,BD,5267,Disorderly Patron,DONLANDS,Disorderly
2022-06-05T00:00:00Z,20:47,Sunday,SUMMERHILL STATION,MUPAA,0,0,S,YU,5626,Passenger Assistance Alarm Activated - No Trouble Found,SUMMERHILL,Passenger
2022-06-05T00:00:00Z,21:25,Sunday,COLLEGE STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,COLLEGE,Injured
2022-06-05T00:00:00Z,21:36,Sunday,OSSINGTON STATION,TUMVS,5,12,E,BD,5313,Operator Violated Signal,OSSINGTON,Operator Violated
2022-06-05T00:00:00Z,21:38,Sunday,CHRISTIE STATION,SUDP,3,10,E,BD,5313,Disorderly Patron,CHRISTIE,Disorderly
2022-06-05T00:00:00Z,21:39,Sunday,YONGE BD STATION,SUO,7,14,E,BD,5112,Passenger Other,YONGE,Passenger
2022-06-05T00:00:00Z,22:10,Sunday,BLOOR STATION,MUIR,5,12,N,YU,5906,Injured or ill Customer (On Train) - Medical Aid Refused,BLOOR,Injured
2022-06-05T00:00:00Z,22:19,Sunday,ST CLAIR STATION,MUPAA,0,0,N,YU,5906,Passenger Assistance Alarm Activated - No Trouble Found,ST CLAIR,Passenger
2022-06-05T00:00:00Z,22:20,Sunday,YONGE BD STATION,MUI,12,19,W,BD,5090,Injured or ill Customer (On Train) - Transported,YONGE,Injured
2022-06-05T00:00:00Z,22:21,Sunday,JANE STATION,MUPAA,0,0,W,BD,5128,Passenger Assistance Alarm Activated - No Trouble Found,JANE,Passenger
2022-06-05T00:00:00Z,23:45,Sunday,ST CLAIR WEST STATION,SUO,4,11,N,YU,5741,Passenger Other,ST CLAIR,Passenger
2022-06-05T00:00:00Z,00:11,Sunday,EGLINTON STATION,MUPAA,0,0,N,YU,5876,Passenger Assistance Alarm Activated - No Trouble Found,EGLINTON,Passenger
2022-06-05T00:00:00Z,00:13,Sunday,FINCH WEST STATION,PUOPO,9,16,N,YU,5766,OPTO (COMMS) Train Door Monitoring,FINCH,OPTO
2022-06-05T00:00:00Z,00:25,Sunday,DONLANDS STATION,SUDP,18,25,W,BD,5245,Disorderly Patron,DONLANDS,Disorderly
2022-06-05T00:00:00Z,00:53,Sunday,VICTORIA PARK STATION,SUEAS,10,17,W,BD,5104,Emergency Alarm Station Activation,VICTORIA,Emergency
2022-06-05T00:00:00Z,02:23,Sunday,BAYVIEW STATION,MUO,3,8,E,SHP,6171,Miscellaneous Other,BAYVIEW,Miscellaneous
2022-06-06T00:00:00Z,02:03,Monday,CHESTER STATION,TUO,0,0,E,BD,5350,Transportation Department - Other,CHESTER,Transportation
2022-06-06T00:00:00Z,06:25,Monday,KENNEDY SRT STATION,ERDO,0,0,N,SRT,3027,Door Problems - Faulty Equipment,KENNEDY,Door
2022-06-06T00:00:00Z,02:07,Monday,BROADVIEW STATION,TUMVS,5,12,E,BD,5256,Operator Violated Signal,BROADVIEW,Operator Violated
2022-06-06T00:00:00Z,07:56,Monday,MCCOWAN STATION,PRO,4,9,S,SRT,3025,Other,MCCOWAN,Other
2022-06-06T00:00:00Z,02:31,Monday,VAUGHAN MC STATION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported,VAUGHAN,Injured
2022-06-06T00:00:00Z,12:22,Monday,LAWRENCE EAST STATION,SRO,13,20,S,SRT,3018,Passenger Other,LAWRENCE,Passenger
2022-06-06T00:00:00Z,02:56,Monday,VAUGHAN MC STATION,SUDP,0,0,NA,YU,0,Disorderly Patron,VAUGHAN,Disorderly
2022-06-06T00:00:00Z,15:29,Monday,MCCOWAN STATION,ERWA,5,10,N,SRT,3025,Warning Alarm Systems,MCCOWAN,Warning
2022-06-06T00:00:00Z,18:18,Monday,MCCOWAN STATION,TRO,3,8,S,SRT,3018,Transportation Department - Other,MCCOWAN,Transportation
2022-06-06T00:00:00Z,05:43,Monday,UNION STATION,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused,UNION,Injured
2022-06-06T00:00:00Z,22:00,Monday,KENNEDY SRT STATION TO,MRO,0,0,B,SRT,0,Miscellaneous Other,KENNEDY,Miscellaneous
2022-06-06T00:00:00Z,00:53,Monday,MCCOWAN STATION,MRSAN,6,12,S,SRT,3007,Unsanitary Vehicle,MCCOWAN,Unsanitary
2022-06-06T00:00:00Z,05:45,Monday,KEELE STATION,MUSC,0,0,W,BD,5304,Miscellaneous Speed Control,KEELE,Miscellaneous
2022-06-06T00:00:00Z,05:55,Monday,FINCH STATION,EUSC,0,0,NA,YU,5646,Speed Control Equipment,FINCH,Speed
2022-06-06T00:00:00Z,06:05,Monday,FINCH STATION,MUSC,0,0,NA,YU,5796,Miscellaneous Speed Control,FINCH,Miscellaneous
2022-06-06T00:00:00Z,06:11,Monday,KEELE STATION,MUSC,3,7,W,BD,5264,Miscellaneous Speed Control,KEELE,Miscellaneous
2022-06-06T00:00:00Z,06:21,Monday,KEELE STATION,PUTR,3,7,W,BD,5229,Rail Related Problem,KEELE,Rail
2022-06-06T00:00:00Z,06:42,Monday,HIGHWAY 407 STATION,PUOPO,5,8,S,YU,5851,OPTO (COMMS) Train Door Monitoring,HIGHWAY,OPTO
